dataset,tipo_analisis,grupo,variable,valor
desarrollo,nulos_absolutos_por_pais,BRB,year,0
desarrollo,nulos_absolutos_por_pais,BRN,country_code,0
desarrollo,nulos_absolutos_por_pais,BRN,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,BRN,deflactor_inflacion_gdp,15
desarrollo,nulos_absolutos_por_pais,BRN,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,BRN,gdp_per_capita,5
desarrollo,nulos_absolutos_por_pais,BRN,hdi,57
desarrollo,nulos_absolutos_por_pais,BRN,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,BRN,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,BRN,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,BRN,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,BRN,year,0
desarrollo,nulos_absolutos_por_pais,BTN,country_code,0
desarrollo,nulos_absolutos_por_pais,BTN,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,BTN,deflactor_inflacion_gdp,12
desarrollo,nulos_absolutos_por_pais,BTN,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,BTN,gdp_per_capita,11
desarrollo,nulos_absolutos_por_pais,BTN,hdi,59
desarrollo,nulos_absolutos_por_pais,BTN,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,BTN,tasa_mortalidad_infantil,9
desarrollo,nulos_absolutos_por_pais,BTN,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,BTN,tasa_pobreza,60
desarrollo,nulos_absolutos_por_pais,BTN,year,0
desarrollo,nulos_absolutos_por_pais,BWA,country_code,0
desarrollo,nulos_absolutos_por_pais,BWA,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,BWA,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,BWA,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,BWA,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,BWA,hdi,57
desarrollo,nulos_absolutos_por_pais,BWA,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,BWA,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,BWA,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,BWA,tasa_pobreza,60
desarrollo,nulos_absolutos_por_pais,BWA,year,0
desarrollo,nulos_absolutos_por_pais,CAF,country_code,0
desarrollo,nulos_absolutos_por_pais,CAF,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CAF,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CAF,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CAF,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CAF,hdi,65
desarrollo,nulos_absolutos_por_pais,CAF,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CAF,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CAF,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CAF,tasa_pobreza,62
desarrollo,nulos_absolutos_por_pais,CAF,year,0
desarrollo,nulos_absolutos_por_pais,CAN,country_code,0
desarrollo,nulos_absolutos_por_pais,CAN,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CAN,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CAN,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CAN,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CAN,hdi,57
desarrollo,nulos_absolutos_por_pais,CAN,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CAN,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CAN,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CAN,tasa_pobreza,20
desarrollo,nulos_absolutos_por_pais,CAN,year,0
desarrollo,nulos_absolutos_por_pais,CEB,country_code,0
desarrollo,nulos_absolutos_por_pais,CEB,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CEB,deflactor_inflacion_gdp,31
desarrollo,nulos_absolutos_por_pais,CEB,densidad_poblacion,3
desarrollo,nulos_absolutos_por_pais,CEB,gdp_per_capita,30
desarrollo,nulos_absolutos_por_pais,CEB,hdi,65
desarrollo,nulos_absolutos_por_pais,CEB,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CEB,tasa_mortalidad_infantil,31
desarrollo,nulos_absolutos_por_pais,CEB,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CEB,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,CEB,year,0
desarrollo,nulos_absolutos_por_pais,CHE,country_code,0
desarrollo,nulos_absolutos_por_pais,CHE,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CHE,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CHE,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CHE,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CHE,hdi,65
desarrollo,nulos_absolutos_por_pais,CHE,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CHE,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CHE,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CHE,tasa_pobreza,43
desarrollo,nulos_absolutos_por_pais,CHE,year,0
desarrollo,nulos_absolutos_por_pais,CHI,country_code,0
desarrollo,nulos_absolutos_por_pais,CHI,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CHI,deflactor_inflacion_gdp,51
desarrollo,nulos_absolutos_por_pais,CHI,densidad_poblacion,4
desarrollo,nulos_absolutos_por_pais,CHI,gdp_per_capita,40
desarrollo,nulos_absolutos_por_pais,CHI,hdi,65
desarrollo,nulos_absolutos_por_pais,CHI,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CHI,tasa_mortalidad_infantil,65
desarrollo,nulos_absolutos_por_pais,CHI,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CHI,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,CHI,year,0
desarrollo,nulos_absolutos_por_pais,CHL,country_code,0
desarrollo,nulos_absolutos_por_pais,CHL,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CHL,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CHL,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CHL,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CHL,hdi,57
desarrollo,nulos_absolutos_por_pais,CHL,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CHL,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CHL,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CHL,tasa_pobreza,49
desarrollo,nulos_absolutos_por_pais,CHL,year,0
desarrollo,nulos_absolutos_por_pais,CHN,country_code,0
desarrollo,nulos_absolutos_por_pais,CHN,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CHN,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CHN,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CHN,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CHN,hdi,57
desarrollo,nulos_absolutos_por_pais,CHN,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CHN,tasa_mortalidad_infantil,10
desarrollo,nulos_absolutos_por_pais,CHN,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CHN,tasa_pobreza,42
desarrollo,nulos_absolutos_por_pais,CHN,year,0
desarrollo,nulos_absolutos_por_pais,CIV,country_code,0
desarrollo,nulos_absolutos_por_pais,CIV,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CIV,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CIV,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CIV,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CIV,hdi,57
desarrollo,nulos_absolutos_por_pais,CIV,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CIV,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CIV,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CIV,tasa_pobreza,53
desarrollo,nulos_absolutos_por_pais,CIV,year,0
desarrollo,nulos_absolutos_por_pais,CMR,country_code,0
desarrollo,nulos_absolutos_por_pais,CMR,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CMR,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CMR,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CMR,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CMR,hdi,57
desarrollo,nulos_absolutos_por_pais,CMR,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CMR,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CMR,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CMR,tasa_pobreza,60
desarrollo,nulos_absolutos_por_pais,CMR,year,0
desarrollo,nulos_absolutos_por_pais,COD,country_code,0
desarrollo,nulos_absolutos_por_pais,COD,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,COD,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,COD,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,COD,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,COD,hdi,65
desarrollo,nulos_absolutos_por_pais,COD,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,COD,tasa_mortalidad_infantil,10
desarrollo,nulos_absolutos_por_pais,COD,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,COD,tasa_pobreza,62
desarrollo,nulos_absolutos_por_pais,COD,year,0
desarrollo,nulos_absolutos_por_pais,COG,country_code,0
desarrollo,nulos_absolutos_por_pais,COG,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,COG,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,COG,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,COG,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,COG,hdi,57
desarrollo,nulos_absolutos_por_pais,COG,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,COG,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,COG,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,COG,tasa_pobreza,63
desarrollo,nulos_absolutos_por_pais,COG,year,0
desarrollo,nulos_absolutos_por_pais,COL,country_code,0
desarrollo,nulos_absolutos_por_pais,COL,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,COL,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,COL,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,COL,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,COL,hdi,57
desarrollo,nulos_absolutos_por_pais,COL,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,COL,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,COL,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,COL,tasa_pobreza,36
desarrollo,nulos_absolutos_por_pais,COL,year,0
desarrollo,nulos_absolutos_por_pais,COM,country_code,0
desarrollo,nulos_absolutos_por_pais,COM,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,COM,deflactor_inflacion_gdp,21
desarrollo,nulos_absolutos_por_pais,COM,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,COM,gdp_per_capita,20
desarrollo,nulos_absolutos_por_pais,COM,hdi,58
desarrollo,nulos_absolutos_por_pais,COM,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,COM,tasa_mortalidad_infantil,14
desarrollo,nulos_absolutos_por_pais,COM,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,COM,tasa_pobreza,63
desarrollo,nulos_absolutos_por_pais,COM,year,0
desarrollo,nulos_absolutos_por_pais,CPV,country_code,0
desarrollo,nulos_absolutos_por_pais,CPV,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CPV,deflactor_inflacion_gdp,21
desarrollo,nulos_absolutos_por_pais,CPV,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CPV,gdp_per_capita,20
desarrollo,nulos_absolutos_por_pais,CPV,hdi,58
desarrollo,nulos_absolutos_por_pais,CPV,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CPV,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CPV,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CPV,tasa_pobreza,62
desarrollo,nulos_absolutos_por_pais,CPV,year,0
desarrollo,nulos_absolutos_por_pais,CRI,country_code,0
desarrollo,nulos_absolutos_por_pais,CRI,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CRI,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CRI,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CRI,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CRI,hdi,57
desarrollo,nulos_absolutos_por_pais,CRI,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CRI,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CRI,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CRI,tasa_pobreza,27
desarrollo,nulos_absolutos_por_pais,CRI,year,0
desarrollo,nulos_absolutos_por_pais,CSS,country_code,0
desarrollo,nulos_absolutos_por_pais,CSS,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CSS,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,CSS,densidad_poblacion,3
desarrollo,nulos_absolutos_por_pais,CSS,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,CSS,hdi,65
desarrollo,nulos_absolutos_por_pais,CSS,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CSS,tasa_mortalidad_infantil,31
desarrollo,nulos_absolutos_por_pais,CSS,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CSS,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,CSS,year,0
desarrollo,nulos_absolutos_por_pais,CUB,country_code,0
desarrollo,nulos_absolutos_por_pais,CUB,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CUB,deflactor_inflacion_gdp,11
desarrollo,nulos_absolutos_por_pais,CUB,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CUB,gdp_per_capita,14
desarrollo,nulos_absolutos_por_pais,CUB,hdi,57
desarrollo,nulos_absolutos_por_pais,CUB,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CUB,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CUB,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CUB,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,CUB,year,0
desarrollo,nulos_absolutos_por_pais,CUW,country_code,0
desarrollo,nulos_absolutos_por_pais,CUW,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CUW,deflactor_inflacion_gdp,41
desarrollo,nulos_absolutos_por_pais,CUW,densidad_poblacion,52
desarrollo,nulos_absolutos_por_pais,CUW,gdp_per_capita,40
desarrollo,nulos_absolutos_por_pais,CUW,hdi,65
desarrollo,nulos_absolutos_por_pais,CUW,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CUW,tasa_mortalidad_infantil,65
desarrollo,nulos_absolutos_por_pais,CUW,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CUW,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,CUW,year,0
desarrollo,nulos_absolutos_por_pais,CYM,country_code,0
desarrollo,nulos_absolutos_por_pais,CYM,crecimiento_poblacion_rural,65
desarrollo,nulos_absolutos_por_pais,CYM,deflactor_inflacion_gdp,48
desarrollo,nulos_absolutos_por_pais,CYM,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CYM,gdp_per_capita,47
desarrollo,nulos_absolutos_por_pais,CYM,hdi,65
desarrollo,nulos_absolutos_por_pais,CYM,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CYM,tasa_mortalidad_infantil,65
desarrollo,nulos_absolutos_por_pais,CYM,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CYM,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,CYM,year,0
desarrollo,nulos_absolutos_por_pais,CYP,country_code,0
desarrollo,nulos_absolutos_por_pais,CYP,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CYP,deflactor_inflacion_gdp,16
desarrollo,nulos_absolutos_por_pais,CYP,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,CYP,gdp_per_capita,15
desarrollo,nulos_absolutos_por_pais,CYP,hdi,57
desarrollo,nulos_absolutos_por_pais,CYP,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CYP,tasa_mortalidad_infantil,12
desarrollo,nulos_absolutos_por_pais,CYP,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CYP,tasa_pobreza,45
desarrollo,nulos_absolutos_por_pais,CYP,year,0
desarrollo,nulos_absolutos_por_pais,CZE,country_code,0
desarrollo,nulos_absolutos_por_pais,CZE,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,CZE,deflactor_inflacion_gdp,31
desarrollo,nulos_absolutos_por_pais,CZE,densidad_poblacion,34
desarrollo,nulos_absolutos_por_pais,CZE,gdp_per_capita,30
desarrollo,nulos_absolutos_por_pais,CZE,hdi,65
desarrollo,nulos_absolutos_por_pais,CZE,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,CZE,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,CZE,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,CZE,tasa_pobreza,41
desarrollo,nulos_absolutos_por_pais,CZE,year,0
desarrollo,nulos_absolutos_por_pais,DEU,country_code,0
desarrollo,nulos_absolutos_por_pais,DEU,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,DEU,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,DEU,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,DEU,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,DEU,hdi,57
desarrollo,nulos_absolutos_por_pais,DEU,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,DEU,tasa_mortalidad_infantil,9
desarrollo,nulos_absolutos_por_pais,DEU,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,DEU,tasa_pobreza,35
desarrollo,nulos_absolutos_por_pais,DEU,year,0
desarrollo,nulos_absolutos_por_pais,DJI,country_code,0
desarrollo,nulos_absolutos_por_pais,DJI,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,DJI,deflactor_inflacion_gdp,54
desarrollo,nulos_absolutos_por_pais,DJI,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,DJI,gdp_per_capita,26
desarrollo,nulos_absolutos_por_pais,DJI,hdi,65
desarrollo,nulos_absolutos_por_pais,DJI,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,DJI,tasa_mortalidad_infantil,19
desarrollo,nulos_absolutos_por_pais,DJI,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,DJI,tasa_pobreza,61
desarrollo,nulos_absolutos_por_pais,DJI,year,0
desarrollo,nulos_absolutos_por_pais,DMA,country_code,0
desarrollo,nulos_absolutos_por_pais,DMA,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,DMA,deflactor_inflacion_gdp,18
desarrollo,nulos_absolutos_por_pais,DMA,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,DMA,gdp_per_capita,17
desarrollo,nulos_absolutos_por_pais,DMA,hdi,58
desarrollo,nulos_absolutos_por_pais,DMA,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,DMA,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,DMA,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,DMA,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,DMA,year,0
desarrollo,nulos_absolutos_por_pais,DNK,country_code,0
desarrollo,nulos_absolutos_por_pais,DNK,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,DNK,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,DNK,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,DNK,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,DNK,hdi,57
desarrollo,nulos_absolutos_por_pais,DNK,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,DNK,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,DNK,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,DNK,tasa_pobreza,40
desarrollo,nulos_absolutos_por_pais,DNK,year,0
desarrollo,nulos_absolutos_por_pais,DOM,country_code,0
desarrollo,nulos_absolutos_por_pais,DOM,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,DOM,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,DOM,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,DOM,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,DOM,hdi,65
desarrollo,nulos_absolutos_por_pais,DOM,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,DOM,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,DOM,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,DOM,tasa_pobreza,35
desarrollo,nulos_absolutos_por_pais,DOM,year,0
desarrollo,nulos_absolutos_por_pais,DZA,country_code,0
desarrollo,nulos_absolutos_por_pais,DZA,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,DZA,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,DZA,densidad_poblacion,2
desarrollo,nulos_absolutos_por_pais,DZA,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,DZA,hdi,57
desarrollo,nulos_absolutos_por_pais,DZA,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,DZA,tasa_mortalidad_infantil,1
desarrollo,nulos_absolutos_por_pais,DZA,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,DZA,tasa_pobreza,62
desarrollo,nulos_absolutos_por_pais,DZA,year,0
desarrollo,nulos_absolutos_por_pais,EAP,country_code,0
desarrollo,nulos_absolutos_por_pais,EAP,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,EAP,deflactor_inflacion_gdp,11
desarrollo,nulos_absolutos_por_pais,EAP,densidad_poblacion,3
desarrollo,nulos_absolutos_por_pais,EAP,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,EAP,hdi,65
desarrollo,nulos_absolutos_por_pais,EAP,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,EAP,tasa_mortalidad_infantil,31
desarrollo,nulos_absolutos_por_pais,EAP,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,EAP,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,EAP,year,0
desarrollo,nulos_absolutos_por_pais,EAR,country_code,0
desarrollo,nulos_absolutos_por_pais,EAR,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,EAR,deflactor_inflacion_gdp,1
desarrollo,nulos_absolutos_por_pais,EAR,densidad_poblacion,3
desarrollo,nulos_absolutos_por_pais,EAR,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,EAR,hdi,65
desarrollo,nulos_absolutos_por_pais,EAR,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,EAR,tasa_mortalidad_infantil,31
desarrollo,nulos_absolutos_por_pais,EAR,tasa_natalidad,1
desarrollo,nulos_absolutos_por_pais,EAR,tasa_pobreza,65
desarrollo,nulos_absolutos_por_pais,EAR,year,0
desarrollo,nulos_absolutos_por_pais,EAS,country_code,0
desarrollo,nulos_absolutos_por_pais,EAS,crecimiento_poblacion_rural,1
desarrollo,nulos_absolutos_por_pais,EAS,deflactor_inflacion_gdp,11
desarrollo,nulos_absolutos_por_pais,EAS,densidad_poblacion,3
desarrollo,nulos_absolutos_por_pais,EAS,gdp_per_capita,0
desarrollo,nulos_absolutos_por_pais,EAS,hdi,65
desarrollo,nulos_absolutos_por_pais,EAS,poblacion_rural,0
desarrollo,nulos_absolutos_por_pais,EAS,tasa_mortalidad_infantil,31
